fichier,date,heure_debut,heure_fin,quartier,duree_minutes,latitude,longitude,variante_geocodage
planning_11_02_2026.JPG,11/02/2026,19h30,21h30,CKDO,120.0,0.429,9.4714,dico:ckdo
planning_11_02_2026.JPG,11/02/2026,19h30,21h30,Camp de la GR au premier campement,120.0,0.5284,9.3692,dico_partiel:premier campement
planning_11_02_2026.JPG,11/02/2026,19h30,21h30,Pont d'Akébé,120.0,0.3929,9.4589,dico:pont d akebe
planning_11_02_2026.JPG,11/02/2026,19h30,21h30,SNI Likouala,120.0,0.3929,9.4589,dico_partiel:la sni likouala
planning_11_02_2026.JPG,11/02/2026,19h30,21h30,Akébé frontière,120.0,0.3929,9.4589,dico:akebe frontiere
planning_11_02_2026.JPG,11/02/2026,19h30,21h30,Akébé ville,120.0,0.3929,9.4589,dico:akebe ville
planning_11_02_2026.JPG,11/02/2026,19h30,21h30,Akébé Poteau,120.0,0.3929,9.4589,dico:akebe poteau
planning_11_02_2026.JPG,11/02/2026,19h30,21h30,Eglise Likouala,120.0,0.3929,9.4605,patch:Eglise Likouala
planning_11_02_2026.JPG,11/02/2026,19h30,21h30,Camp Baraka,120.0,0.3763,9.4613,dico:camp baraka
planning_11_02_2026.JPG,11/02/2026,19h30,21h30,Plaine Niger,120.0,0.3763,9.4613,dico:plaine niger
planning_11_02_2026.JPG,11/02/2026,19h30,21h30,Lycée d'Etat,120.0,0.428,9.4225,patch:Lycée d'Etat
planning_11_02_2026.JPG,11/02/2026,19h30,21h30,Sablière,120.0,0.4861,9.3916,dico:sabliere
planning_11_02_2026.JPG,11/02/2026,19h30,21h30,Derrière le Radisson,120.0,0.4301,9.4204,dico:derriere le radisson
planning_11_02_2026.JPG,11/02/2026,19h30,21h30,Tropicana,120.0,0.4485,9.4134,dico:tropicana
planning_11_02_2026.JPG,11/02/2026,19h30,21h30,Tahiti Voie express côté OYO,120.0,0.4376,9.4172,dico_partiel:voie express cote oyo
planning_11_02_2026.JPG,11/02/2026,19h30,21h30,Conseil Economique et Social,120.0,0.4376,9.4172,dico:conseil economique et social
planning_11_02_2026.JPG,11/02/2026,19h30,21h30,Camp de Gaulle,120.0,0.4419,9.4273,dico:camp de gaulle
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Lalala,120.0,0.3706,9.4713,dico:lalala
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Z.I.Oloumi,120.0,0.38,9.471,patch:Z.I.Oloumi
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Awendjé,120.0,0.3861,9.4771,dico:awendje
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Sogatol,120.0,0.3673,9.4614,dico:sogatol
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Capal,120.0,0.3673,9.4614,dico:capal
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Soduco,120.0,0.3673,9.4614,dico:soduco
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Hôtel chinois,120.0,0.4419,9.4273,dico:hotel chinois
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Imm. Foberd,120.0,0.4009,9.4336,dico_partiel:foberd
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Cité Damas,120.0,0.3851,9.4793,dico:cite damas
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Prix import Damas,120.0,0.3851,9.4793,dico:prix import damas
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Ecole EMG,120.0,0.3817,9.4942,dico:ecole emg
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Mindoubé 2,120.0,0.3817,9.4942,dico:mindoube 2
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Aéroport,120.0,0.4615,9.4101,dico:aeroport
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Cité des ailes: Asecna,120.0,0.4615,9.4101,dico_partiel:cite des ailes
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Ambassade du Maroc,120.0,0.4301,9.4204,dico:ambassade du maroc
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Base 01,120.0,0.4419,9.4273,dico:base 01
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Camp de Gaulle,120.0,0.4419,9.4273,dico:camp de gaulle
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Onomo Hôtel,120.0,0.4823,9.3958,dico:onomo hotel
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Ambassade des Etats-Unis,120.0,0.4301,9.4204,dico:ambassade des etats-unis
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Sablière,120.0,0.4861,9.3916,dico:sabliere
planning_11_02_2026.JPG,11/02/2026,21h30,23h30,Hôtel Orchidée,120.0,0.4709,9.4022,dico:hotel orchidee
planning_11_02_2026.JPG,11/02/2026,23h30,01h30,Lac bleu,120.0,0.4332,9.4454,dico:lac bleu
planning_11_02_2026.JPG,11/02/2026,23h30,01h30,Nouvelle cité,120.0,0.4316,9.4736,dico:nouvelle cite
planning_11_02_2026.JPG,11/02/2026,23h30,01h30,Lycée Koweit,120.0,0.429,9.4714,dico:lycee koweit
planning_11_02_2026.JPG,11/02/2026,23h30,01h30,Fin goudron,120.0,0.429,9.4714,dico:fin goudron
planning_11_02_2026.JPG,11/02/2026,23h30,01h30,Chantier Moderne,120.0,0.429,9.4714,dico:chantier moderne
planning_11_02_2026.JPG,11/02/2026,23h30,01h30,Carrefour GP,120.0,0.429,9.4714,dico:carrefour gp
planning_11_02_2026.JPG,11/02/2026,23h30,01h30,Montalier,120.0,0.4328,9.5045,dico:montalier
planning_11_02_2026.JPG,11/02/2026,23h30,01h30,Milong-Nsi,120.0,0.4328,9.5045,dico:milong-nsi
planning_11_02_2026.JPG,11/02/2026,23h30,01h30,Dragage,120.0,0.4363,9.4795,dico:dragage
planning_11_02_2026.JPG,11/02/2026,23h30,01h30,Bati plus,120.0,0.4363,9.4795,dico:bati plus
planning_11_02_2026.JPG,11/02/2026,23h30,01h30,Résidence Nam,120.0,0.4316,9.4736,dico:residence nam
planning_11_02_2026.JPG,11/02/2026,23h30,01h30,Sablière,120.0,0.4861,9.3916,dico:sabliere
planning_11_02_2026.JPG,11/02/2026,23h30,01h30,Cocotiers,120.0,0.4127,9.4496,dico_partiel:cocotier
planning_11_02_2026.JPG,11/02/2026,23h30,01h30,Palais de justice,120.0,0.4258,9.4522,dico:palais de justice
planning_11_02_2026.JPG,11/02/2026,23h30,01h30,Mbolo,120.0,0.4258,9.4522,dico:mbolo
planning_11_02_2026.JPG,11/02/2026,23h30,01h30,Institut Français,120.0,0.4075,9.4387,dico:institut francais
planning_11_02_2026.JPG,11/02/2026,23h30,01h30,Ministère des Eaux et Forêts,120.0,0.4089,9.4404,dico:ministere des eaux et forets
planning_11_02_2026.JPG,11/02/2026,23h30,01h30,Hôtel de ville Libreville,120.0,0.4089,9.4404,dico:hotel de ville libreville
,,,,,,,,
planning_12_02_2026.JPG,12/02/2026,11h30,13h30,Derrière la prison,120.0,0.4226,9.4528,dico:derriere la prison
planning_12_02_2026.JPG,12/02/2026,11h30,13h30,Bas de Gué-Gué,120.0,0.4226,9.4528,dico:bas de gue-gue
planning_12_02_2026.JPG,12/02/2026,11h30,13h30,Prix import,120.0,0.3714,9.4649,dico:prix import
planning_12_02_2026.JPG,12/02/2026,11h30,13h30,Petit marché,120.0,0.3714,9.4649,dico:petit marche
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,Avorbam,120.0,0.5091,9.3904,dico:avorbam
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,ISTA,120.0,0.5097,9.3712,dico:ista
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,Okala,120.0,0.4824,9.4041,dico_partiel:okala mikolongo
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,Carrefour Gigi,120.0,0.429,9.4714,dico:carrefour gigi
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,CKDO,120.0,0.429,9.4714,dico:ckdo
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,Camp de la GR au premier campement,120.0,0.5284,9.3692,dico_partiel:premier campement
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,Hôtel chinois,120.0,0.4419,9.4273,dico:hotel chinois
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,Imm. Foberd,120.0,0.4009,9.4336,dico_partiel:foberd
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,Cité Damas,120.0,0.3851,9.4793,dico:cite damas
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,Prix import Damas,120.0,0.3851,9.4793,dico:prix import damas
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,Ecole EMG,120.0,0.3817,9.4942,dico:ecole emg
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,Mindoubé 2,120.0,0.3817,9.4942,dico:mindoube 2
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,Haut de Gué-Gué,120.0,0.431,9.419,dico:haut de gue-gue
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,Spa Yacine,120.0,0.431,9.419,dico:spa yacine
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,Immeubles Premium au Haut de Gué-Gué,120.0,0.431,9.419,dico:immeubles premium au haut de gue-gue
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,Kalikak,120.0,0.5116,9.43,dico:kalikak
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,Immeuble SONAHYGA,120.0,0.431,9.419,dico:immeuble sonahyga
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,Awendjé,120.0,0.3861,9.4771,dico:awendje
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,Z.I.Oloumi,120.0,0.38,9.471,patch:Z.I.Oloumi
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,CEDOC,120.0,0.38,9.471,dico:cedoc
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,Pont Boulingui Plaine Niger,120.0,0.3763,9.4613,dico:pont boulingui plaine niger
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,Belle-vue 2,120.0,0.372,9.4636,dico:belle-vue 2
planning_12_02_2026.JPG,12/02/2026,13h30,15h30,Usine SATOGA,120.0,0.3377,9.4809,dico_partiel:satoga
planning_12_02_2026.JPG,12/02/2026,15h30,17h30,Petit paris,120.0,0.3966,9.4501,dico:petit paris
planning_12_02_2026.JPG,12/02/2026,15h30,17h30,Derrière le stade,120.0,0.3966,9.4501,dico:derriere le stade
planning_12_02_2026.JPG,12/02/2026,15h30,17h30,Palais des sports,120.0,0.3949,9.453,dico:palais des sports
planning_12_02_2026.JPG,12/02/2026,15h30,17h30,Marché Mont-Bouët,120.0,0.395,9.456,dico:marche mont-bouet
planning_12_02_2026.JPG,12/02/2026,15h30,17h30,Glass,120.0,0.3771,9.4533,dico:glass
planning_12_02_2026.JPG,12/02/2026,15h30,17h30,Imm. Chamoud,120.0,0.3859,9.4457,patch:Imm. Chamoud
planning_12_02_2026.JPG,12/02/2026,15h30,17h30,Centr'Affaires,120.0,0.3859,9.4457,dico:centr affaires
planning_12_02_2026.JPG,12/02/2026,15h30,17h30,Station Engen,120.0,0.3859,9.4457,dico:station engen
planning_12_02_2026.JPG,12/02/2026,15h30,17h30,Angondjé,120.0,0.5116,9.43,dico:angondje
planning_12_02_2026.JPG,12/02/2026,15h30,17h30,Cap Caravane,120.0,0.5222,9.4282,dico:cap caravane
planning_12_02_2026.JPG,12/02/2026,15h30,17h30,Château d'eau d'Angondjé,120.0,0.5116,9.43,dico:chateau d eau d angondje
planning_12_02_2026.JPG,12/02/2026,15h30,17h30,Nombakélé,120.0,0.39,9.456,dico:nombakele
planning_12_02_2026.JPG,12/02/2026,15h30,17h30,Centre-ville,120.0,0.3901,9.4537,dico:centre-ville
planning_12_02_2026.JPG,12/02/2026,15h30,17h30,Saint-Germain,120.0,0.405,9.452,dico:saint-germain
planning_12_02_2026.JPG,12/02/2026,15h30,17h30,Hôtel du stade,120.0,0.3967,9.4463,dico:hotel du stade
planning_12_02_2026.JPG,12/02/2026,15h30,17h30,Mairie du 3eme,120.0,0.405,9.452,dico:mairie du 3eme
planning_12_02_2026.JPG,12/02/2026,17h30,19h30,Les Bougainvilliers,120.0,0.5091,9.3904,dico:les bougainvilliers
planning_12_02_2026.JPG,12/02/2026,17h30,19h30,Avorbam,120.0,0.5091,9.3904,dico:avorbam
planning_12_02_2026.JPG,12/02/2026,17h30,19h30,Marseille,120.0,0.5091,9.3904,dico:marseille
planning_12_02_2026.JPG,12/02/2026,17h30,19h30,Premier Campement,120.0,0.5284,9.3692,dico:premier campement
planning_12_02_2026.JPG,12/02/2026,17h30,19h30,Cap Santa Clara,120.0,0.5052,9.3184,dico:cap santa clara
planning_12_02_2026.JPG,12/02/2026,17h30,19h30,Akouango village,120.0,0.525,9.3383,dico:akouango village
planning_12_02_2026.JPG,12/02/2026,17h30,19h30,Cap Estérias,120.0,0.525,9.3383,dico:cap esterias
planning_12_02_2026.JPG,12/02/2026,17h30,19h30,ENEF,120.0,0.525,9.3383,dico:enef
planning_12_02_2026.JPG,12/02/2026,17h30,19h30,Lalala,120.0,0.3706,9.4713,dico:lalala
planning_12_02_2026.JPG,12/02/2026,17h30,19h30,Z.l.Oloumi,120.0,0.38,9.471,patch:Z.l.Oloumi
planning_12_02_2026.JPG,12/02/2026,17h30,19h30,Awendjé,120.0,0.3861,9.4771,dico:awendje
planning_12_02_2026.JPG,12/02/2026,17h30,19h30,Sogatol,120.0,0.3673,9.4614,dico:sogatol
planning_12_02_2026.JPG,12/02/2026,17h30,19h30,Capal,120.0,0.3673,9.4614,dico:capal
planning_12_02_2026.JPG,12/02/2026,17h30,19h30,Soduco,120.0,0.3673,9.4614,dico:soduco
planning_12_02_2026.JPG,12/02/2026,17h30,19h30,Okala Mikolongo,120.0,0.4824,9.4041,dico:okala mikolongo
planning_12_02_2026.JPG,12/02/2026,17h30,19h30,Alibandeng,120.0,0.5116,9.43,patch:Alibandeng
planning_12_02_2026.JPG,12/02/2026,17h30,19h30,Village artisanal,120.0,0.3867,9.4469,dico:village artisanal
planning_12_02_2026.JPG,12/02/2026,17h30,19h30,Ecole d'Okala,120.0,0.4824,9.4041,dico:ecole d okala
planning_12_02_2026.JPG,12/02/2026,17h30,19h30,Derrière l'aéroport,120.0,0.4615,9.4101,dico:derriere l aeroport
planning_12_02_2026.JPG,12/02/2026,17h30,19h30,Kiliba,120.0,0.4824,9.4041,dico:kiliba
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Lac bleu,120.0,0.4332,9.4454,dico:lac bleu
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Nouvelle cité,120.0,0.4316,9.4736,dico:nouvelle cite
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Lycée Koweit,120.0,0.429,9.4714,dico:lycee koweit
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Fin goudron,120.0,0.429,9.4714,dico:fin goudron
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Chantier Moderne,120.0,0.429,9.4714,dico:chantier moderne
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Carrefour GP,120.0,0.429,9.4714,dico:carrefour gp
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Montalier,120.0,0.4328,9.5045,dico:montalier
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Milong-Nsi,120.0,0.4328,9.5045,dico:milong-nsi
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Dragage,120.0,0.4363,9.4795,dico:dragage
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Pont d'Akébé,120.0,0.3929,9.4589,dico:pont d akebe
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,SNI Likouala,120.0,0.3929,9.4589,dico_partiel:la sni likouala
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Akébé frontière,120.0,0.3929,9.4589,dico:akebe frontiere
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Akébé ville,120.0,0.3929,9.4589,dico:akebe ville
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Akébé Poteau,120.0,0.3929,9.4589,dico:akebe poteau
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Eglise de Likouala,120.0,0.3929,9.4605,dico:eglise de likouala
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Camp Baraka,120.0,0.3763,9.4613,dico:camp baraka
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Plaine Niger,120.0,0.3763,9.4613,dico:plaine niger
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Port mole,120.0,0.3228,9.4973,patch:Port mole
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Montagne Sainte,120.0,0.3969,9.4439,dico:montagne sainte
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,La foire,120.0,0.3969,9.4439,dico:la foire
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Airtel Gabon,120.0,0.3958,9.4407,dico:airtel gabon
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Téléafrica,120.0,0.3958,9.4407,dico:teleafrica
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Michel Dirat,120.0,0.3958,9.4407,dico:michel dirat
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Lycée d'Etat,120.0,0.428,9.4225,patch:Lycée d'Etat
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Sablière,120.0,0.4861,9.3916,dico:sabliere
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Derrière le Radisson,120.0,0.4301,9.4204,dico:derriere le radisson
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Tropicana,120.0,0.4485,9.4134,dico:tropicana
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Tahiti,120.0,0.4485,9.4134,dico:tahiti
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Voie Express Coté OYO,120.0,0.4376,9.4172,dico:voie express cote oyo
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Conseil Economique et Social,120.0,0.4376,9.4172,dico:conseil economique et social
planning_12_02_2026.JPG,12/02/2026,19h30,21h30,Camp de Gaulle,120.0,0.4419,9.4273,dico:camp de gaulle
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,"Aéroport, Cité des ailes",120.0,0.4615,9.4101,dico_partiel:aeroport
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Asecna,120.0,0.4615,9.4101,dico:asecna
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Ambassade du Maroc,120.0,0.4301,9.4204,dico:ambassade du maroc
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Base 01,120.0,0.4419,9.4273,dico:base 01
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Camp de Gaulle,120.0,0.4419,9.4273,dico:camp de gaulle
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Ambassade des Etats-Unis,120.0,0.4301,9.4204,dico:ambassade des etats-unis
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Onomo Hôtel,120.0,0.4823,9.3958,dico:onomo hotel
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Sablière,120.0,0.4861,9.3916,dico:sabliere
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Hôtel Orchidée,120.0,0.4709,9.4022,dico:hotel orchidee
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Nkembo,120.0,0.4411,9.4626,dico:nkembo
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,La Peyrie,120.0,0.405,9.445,dico:la peyrie
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Sotéga,120.0,0.4202,9.4565,dico:sotega
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Atong-Abé,120.0,0.4086,9.4484,dico:atong-abe
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Cocotier,120.0,0.4127,9.4496,dico:cocotier
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Atsibe-Ntsos,120.0,0.4127,9.4496,dico:atsibe-ntsos
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Kinguélé,120.0,0.4005,9.4724,dico:kinguele
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Promo Gabon,120.0,0.4066,9.4556,dico:promo gabon
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,La Campagne,120.0,0.4066,9.4556,dico:la campagne
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Charbonnages,120.0,0.4362,9.4462,dico:charbonnages
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Bel air,120.0,0.4442,9.446,dico:bel air
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Diba Diba,120.0,0.4362,9.4462,dico:diba diba
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Ondogo,120.0,0.4469,9.4645,dico:ondogo
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Ambowé,120.0,0.4456,9.4339,dico:ambowe
planning_12_02_2026.JPG,12/02/2026,21h30,23h30,Ecole Béret Vert,120.0,0.4411,9.4626,dico:ecole beret vert
planning_12_02_2026.JPG,12/02/2026,23h30,01h30,Sotéga,120.0,0.4202,9.4565,dico:sotega
planning_12_02_2026.JPG,12/02/2026,23h30,01h30,Cité Mébiame,120.0,0.4202,9.4565,dico:cite mebiame
planning_12_02_2026.JPG,12/02/2026,23h30,01h30,Nzeng-Ayong chez les soeurs,120.0,0.4218,9.4787,dico:nzeng-ayong chez les soeurs
planning_12_02_2026.JPG,12/02/2026,23h30,01h30,Cité de la caisse,120.0,0.417,9.4713,dico:cite de la caisse
planning_12_02_2026.JPG,12/02/2026,23h30,01h30,Hôtel de la CAN,120.0,0.4196,9.4848,dico:hotel de la can
planning_12_02_2026.JPG,12/02/2026,23h30,01h30,Sibang 3,120.0,0.4124,9.4945,dico:sibang 3
planning_12_02_2026.JPG,12/02/2026,23h30,01h30,Cité de la démocratie,120.0,0.4124,9.4945,dico:cite de la democratie
planning_12_02_2026.JPG,12/02/2026,23h30,01h30,Mairie du 6eme,120.0,0.424,9.4716,dico:mairie du 6eme
planning_12_02_2026.JPG,12/02/2026,23h30,01h30,Rond-point de Nzeng-Ayong,120.0,0.4218,9.4787,dico:rond-point de nzeng-ayong
planning_12_02_2026.JPG,12/02/2026,23h30,01h30,Bati plus,120.0,0.4363,9.4795,dico:bati plus
planning_12_02_2026.JPG,12/02/2026,23h30,01h30,Résidence Nam,120.0,0.4316,9.4736,dico:residence nam
planning_12_02_2026.JPG,12/02/2026,23h30,01h30,Sablière,120.0,0.4861,9.3916,dico:sabliere
planning_12_02_2026.JPG,12/02/2026,23h30,01h30,Cocotiers,120.0,0.4127,9.4496,dico_partiel:cocotier
planning_12_02_2026.JPG,12/02/2026,23h30,01h30,Palais de justice,120.0,0.4258,9.4522,dico:palais de justice
planning_12_02_2026.JPG,12/02/2026,23h30,01h30,Mbolo,120.0,0.4258,9.4522,dico:mbolo
planning_12_02_2026.JPG,12/02/2026,23h30,01h30,Institut Français,120.0,0.4075,9.4387,dico:institut francais
planning_12_02_2026.JPG,12/02/2026,23h30,01h30,Ministère des Eaux et Forêts,120.0,0.4089,9.4404,dico:ministere des eaux et forets
planning_12_02_2026.JPG,12/02/2026,23h30,01h30,Hôtel de ville Libreville,120.0,0.4089,9.4404,dico:hotel de ville libreville
,,,,,,,,
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Haut de Gué-Gué,120.0,0.431,9.419,dico:haut de gue-gue
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Spa Yacine,120.0,0.431,9.419,dico:spa yacine
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Immeubles Premium au Haut de Gué-Gué,120.0,0.431,9.419,dico:immeubles premium au haut de gue-gue
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Kalikak,120.0,0.5116,9.43,dico:kalikak
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Immeuble SONAHYGA,120.0,0.431,9.419,dico:immeuble sonahyga
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Lac bleu,120.0,0.4332,9.4454,dico:lac bleu
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Nouvelle cité,120.0,0.4316,9.4736,dico:nouvelle cite
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Lycée Koweit,120.0,0.429,9.4714,dico:lycee koweit
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Fin goudron,120.0,0.429,9.4714,dico:fin goudron
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Chantier Moderne,120.0,0.429,9.4714,dico:chantier moderne
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Carrefour GP,120.0,0.429,9.4714,dico:carrefour gp
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Montalier,120.0,0.4328,9.5045,dico:montalier
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Milong-Nsi,120.0,0.4328,9.5045,dico:milong-nsi
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Dragage,120.0,0.4363,9.4795,dico:dragage
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Carrefour Léon MBA,120.0,0.3999,9.4502,dico:carrefour leon mba
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Direction Sogatra,120.0,0.4019,9.4412,dico:direction sogatra
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Base vie de Shynho Hydro,120.0,0.4363,9.4795,patch:Base vie de Shynho Hydro
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Camp de police,120.0,0.4002,9.4413,dico:camp de police
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Louis,120.0,0.405,9.452,dico_partiel:une partie de louis
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Hôtel,120.0,0.3967,9.4463,dico_partiel:hotel du stade
planning_13_02_2026.jpg,13/02/2026,11h30,13h30,Eglise Sainte Marie,120.0,0.3999,9.4502,dico:eglise sainte marie
planning_13_02_2026.jpg,13/02/2026,13h30,15h30,Derrière la prison,120.0,0.4226,9.4528,dico:derriere la prison
planning_13_02_2026.jpg,13/02/2026,13h30,15h30,Bas de Gué-Gué,120.0,0.4226,9.4528,dico:bas de gue-gue
planning_13_02_2026.jpg,13/02/2026,13h30,15h30,Prix import,120.0,0.3714,9.4649,dico:prix import
planning_13_02_2026.jpg,13/02/2026,13h30,15h30,Petit marché,120.0,0.3714,9.4649,dico:petit marche
planning_13_02_2026.jpg,13/02/2026,13h30,15h30,Avorbam,120.0,0.5091,9.3904,dico:avorbam
planning_13_02_2026.jpg,13/02/2026,13h30,15h30,ISTA,120.0,0.5097,9.3712,dico:ista
planning_13_02_2026.jpg,13/02/2026,13h30,15h30,Okala,120.0,0.4824,9.4041,dico_partiel:okala mikolongo
planning_13_02_2026.jpg,13/02/2026,13h30,15h30,Carrefour Gigi,120.0,0.429,9.4714,dico:carrefour gigi
planning_13_02_2026.jpg,13/02/2026,13h30,15h30,CKDO,120.0,0.429,9.4714,dico:ckdo
planning_13_02_2026.jpg,13/02/2026,13h30,15h30,Camp de la GR au premier campement,120.0,0.5284,9.3692,dico_partiel:premier campement
